account_id,customer_id,account_type,balance,open_date,status
A0547,C0547,Savings,106289,2021-10-03,Inactive
A0548,C0548,Savings,418271,2023-03-20,Active
A0549,C0549,Savings,263220,2018-08-26,Active
A0550,C0550,Savings,59717,2019-12-22,Active
A0551,C0551,Current,354864,2021-02-15,Inactive
A0552,C0552,Current,245696,2021-10-26,Active
A0553,C0553,Current,130407,2019-02-24,Inactive
A0554,C0554,Savings,407152,2019-02-12,Inactive
A0555,C0555,Savings,255600,2019-09-03,Inactive
A0556,C0556,Current,184801,2018-10-16,Inactive
A0557,C0557,Current,122491,2020-03-10,Inactive
A0558,C0558,Current,119716,2020-12-16,Active
A0559,C0559,Current,413817,2021-03-30,Active
A0560,C0560,Current,257392,2021-10-10,Active
A0561,C0561,Current,147101,2020-10-30,Active
A0562,C0562,Current,408305,2020-03-20,Active
A0563,C0563,Savings,308238,2021-10-22,Active
A0564,C0564,Current,466820,2018-09-01,Inactive
A0565,C0565,Savings,228726,2018-09-05,Inactive
A0566,C0566,Savings,447854,2022-01-23,Inactive
A0567,C0567,Savings,493723,2019-01-16,Inactive
A0568,C0568,Savings,418237,2021-12-31,Inactive
A0569,C0569,Current,97364,2018-02-11,Active
A0570,C0570,Savings,109680,2018-07-13,Inactive
A0571,C0571,Current,126743,2023-03-21,Active
A0572,C0572,Savings,50414,2021-03-15,Active
A0573,C0573,Current,88314,2020-06-26,Inactive
A0574,C0574,Savings,305544,2021-02-26,Active
A0575,C0575,Current,341221,2020-11-09,Active
A0576,C0576,Savings,334813,2019-06-02,Active
A0577,C0577,Savings,454584,2021-07-17,Inactive
A0578,C0578,Savings,366814,2018-03-11,Active
A0579,C0579,Current,21423,2018-05-21,Active
A0580,C0580,Savings,300935,2018-11-13,Active
A0581,C0581,Savings,279120,2020-08-27,Inactive
A0582,C0582,Current,449299,2019-10-25,Inactive
A0583,C0583,Current,220407,2018-01-28,Active
A0584,C0584,Savings,237012,2022-03-23,Active
A0585,C0585,Current,58914,2018-03-07,Active
A0586,C0586,Savings,124209,2021-06-05,Inactive
A0587,C0587,Savings,51741,2019-04-09,Active
A0588,C0588,Savings,102848,2019-02-11,Active
A0589,C0589,Savings,358557,2023-03-09,Inactive
A0590,C0590,Current,348153,2022-10-02,Active
A0591,C0591,Current,441302,2018-05-21,Inactive
A0592,C0592,Savings,215974,2021-03-10,Inactive
A0593,C0593,Savings,370272,2021-10-26,Active
A0594,C0594,Savings,219155,2020-10-20,Active
A0595,C0595,Current,105146,2020-10-25,Active
A0596,C0596,Savings,217886,2020-06-30,Inactive
A0597,C0597,Current,491189,2019-06-13,Active
A0598,C0598,Current,72180,2021-01-20,Active
A0599,C0599,Current,52653,2022-07-18,Inactive
A0600,C0600,Current,164168,2018-02-18,Active
A0601,C0601,Current,44412,2021-12-04,Inactive
A0602,C0602,Savings,353339,2023-04-16,Active
A0603,C0603,Savings,314754,2021-05-15,Active
A0604,C0604,Savings,407968,2020-09-02,Inactive
A0605,C0605,Current,26427,2019-12-13,Active
A0606,C0606,Current,309157,2022-02-01,Inactive
A0607,C0607,Savings,463628,2020-08-15,Active
A0608,C0608,Current,23105,2019-09-10,Inactive
A0609,C0609,Current,341853,2021-08-30,Inactive
A0610,C0610,Current,306017,2020-10-19,Inactive
A0611,C0611,Savings,457344,2018-09-26,Inactive
A0612,C0612,Savings,151612,2019-10-10,Inactive
A0613,C0613,Savings,206647,2018-03-28,Active
A0614,C0614,Current,104810,2022-08-30,Inactive
A0615,C0615,Savings,401002,2019-02-07,Inactive
A0616,C0616,Savings,172260,2023-03-20,Active
A0617,C0617,Current,350394,2020-12-13,Inactive
A0618,C0618,Current,277796,2023-03-01,Active
A0619,C0619,Savings,270770,2019-04-12,Inactive
A0620,C0620,Savings,286534,2023-06-12,Inactive
A0621,C0621,Current,130416,2021-08-03,Inactive
A0622,C0622,Current,105223,2022-02-06,Active
A0623,C0623,Savings,190028,2018-03-26,Active
A0624,C0624,Current,135065,2023-02-23,Inactive
A0625,C0625,Savings,87530,2020-05-09,Active
A0626,C0626,Current,186630,2022-03-10,Active
A0627,C0627,Current,269167,2022-12-28,Active
A0628,C0628,Savings,418204,2021-03-10,Inactive
A0629,C0629,Current,142321,2022-04-13,Active
A0630,C0630,Current,252812,2023-03-12,Active
A0631,C0631,Savings,276804,2020-02-20,Active
A0632,C0632,Savings,84523,2018-08-31,Inactive
A0633,C0633,Savings,265693,2021-10-06,Active
A0634,C0634,Current,102121,2019-04-03,Active
A0635,C0635,Current,154424,2022-08-07,Inactive
A0636,C0636,Current,62463,2021-04-30,Inactive
A0637,C0637,Savings,286728,2018-09-20,Inactive
A0638,C0638,Current,388307,2019-03-13,Inactive
A0639,C0639,Current,71219,2019-01-08,Inactive
A0640,C0640,Current,142135,2018-06-30,Inactive
A0641,C0641,Savings,186405,2021-03-07,Active
A0642,C0642,Current,269378,2019-07-26,Active
A0643,C0643,Current,219019,2023-03-08,Inactive
A0644,C0644,Current,263266,2018-11-27,Inactive
A0645,C0645,Savings,62160,2018-06-20,Active
A0646,C0646,Current,100230,2021-02-22,Inactive
A0647,C0647,Current,239299,2018-02-20,Inactive
A0648,C0648,Current,179615,2021-09-19,Active
A0649,C0649,Savings,217657,2021-03-24,Active
A0650,C0650,Savings,254486,2022-02-03,Active
A0651,C0651,Savings,165631,2018-09-30,Active
A0652,C0652,Current,221095,2018-08-09,Active
A0653,C0653,Savings,343486,2018-07-02,Inactive
A0654,C0654,Current,393267,2020-10-03,Active
A0655,C0655,Current,286472,2021-08-18,Inactive
A0656,C0656,Savings,465559,2023-06-20,Inactive
A0657,C0657,Savings,289802,2018-11-22,Inactive
A0658,C0658,Savings,319873,2018-07-26,Active
A0659,C0659,Savings,323161,2018-11-24,Active
A0660,C0660,Current,447805,2021-03-20,Inactive
A0661,C0661,Current,250228,2020-12-20,Inactive
A0662,C0662,Savings,467796,2021-06-22,Inactive
A0663,C0663,Current,247972,2021-02-23,Active
A0664,C0664,Current,464379,2018-08-15,Active
A0665,C0665,Savings,162258,2023-05-02,Active
A0666,C0666,Savings,125037,2019-05-08,Active
A0667,C0667,Current,357254,2019-03-19,Inactive
A0668,C0668,Savings,493279,2021-04-22,Inactive
A0669,C0669,Savings,155790,2018-11-21,Active
A0670,C0670,Current,64672,2019-10-20,Inactive
A0671,C0671,Savings,195835,2022-04-02,Active
A0672,C0672,Current,453911,2018-06-12,Active
A0673,C0673,Current,60746,2023-02-11,Active
A0674,C0674,Savings,483003,2022-07-26,Inactive
A0675,C0675,Savings,152811,2021-06-26,Inactive
A0676,C0676,Savings,238589,2022-07-18,Active
A0677,C0677,Savings,371248,2021-07-19,Inactive
A0678,C0678,Savings,248191,2021-04-15,Active
A0679,C0679,Current,157430,2018-09-04,Inactive
A0680,C0680,Current,362315,2019-04-21,Inactive
A0681,C0681,Current,281587,2021-06-16,Inactive
A0682,C0682,Savings,257618,2022-02-16,Inactive
A0683,C0683,Current,237628,2023-01-10,Inactive
A0684,C0684,Current,185410,2018-07-19,Inactive
A0685,C0685,Savings,365447,2018-06-24,Active
A0686,C0686,Savings,273630,2022-08-07,Inactive
A0687,C0687,Current,324715,2022-09-19,Inactive
A0688,C0688,Current,314598,2019-04-01,Active
A0689,C0689,Savings,247758,2022-01-19,Active
A0690,C0690,Savings,116585,2022-11-19,Active
A0691,C0691,Savings,124459,2020-12-08,Active
A0692,C0692,Savings,27971,2022-12-02,Inactive
A0693,C0693,Savings,57733,2018-09-16,Active
A0694,C0694,Current,139014,2022-07-20,Active
A0695,C0695,Current,246789,2020-04-19,Inactive
A0696,C0696,Current,133772,2020-10-11,Inactive
A0697,C0697,Savings,456436,2022-06-07,Inactive
A0698,C0698,Current,456714,2019-02-26,Inactive
A0699,C0699,Current,236909,2019-10-17,Inactive
A0700,C0700,Savings,21015,2022-10-12,Active
A0701,C0701,Savings,356904,2019-03-15,Inactive
A0702,C0702,Savings,139031,2019-10-02,Active
A0703,C0703,Current,393371,2020-04-22,Inactive
A0704,C0704,Savings,59542,2022-09-08,Active
A0705,C0705,Savings,86748,2020-10-10,Inactive
A0706,C0706,Savings,323846,2023-02-18,Active
A0707,C0707,Savings,40618,2018-11-07,Active
A0708,C0708,Savings,178506,2023-02-16,Active
A0709,C0709,Savings,404062,2020-02-20,Inactive
A0710,C0710,Savings,9928,2019-11-26,Inactive
A0711,C0711,Savings,314509,2018-01-19,Active
A0712,C0712,Current,294714,2020-12-18,Inactive
A0713,C0713,Savings,110336,2022-08-03,Inactive
A0714,C0714,Savings,319342,2018-05-26,Inactive
A0715,C0715,Current,198316,2023-02-27,Inactive
A0716,C0716,Savings,395401,2023-03-19,Active
A0717,C0717,Current,178275,2022-08-04,Active
A0718,C0718,Savings,422423,2022-09-22,Active
A0719,C0719,Current,101543,2022-01-29,Inactive
A0720,C0720,Current,27104,2018-03-01,Inactive
A0721,C0721,Current,13810,2018-09-22,Active
A0722,C0722,Current,161647,2020-03-27,Inactive
A0723,C0723,Current,286803,2019-09-07,Active
A0724,C0724,Savings,85696,2021-10-24,Active
A0725,C0725,Current,445260,2018-06-18,Inactive
A0726,C0726,Current,356826,2022-03-15,Inactive
A0727,C0727,Savings,430528,2023-05-23,Inactive
A0728,C0728,Current,132318,2018-05-08,Inactive
A0729,C0729,Savings,474040,2023-04-24,Active
A0730,C0730,Savings,171527,2021-02-08,Active
A0731,C0731,Current,26019,2019-04-25,Inactive
A0732,C0732,Current,408846,2019-06-22,Inactive
A0733,C0733,Current,450626,2018-10-10,Inactive
A0734,C0734,Savings,222854,2022-09-24,Inactive
A0735,C0735,Current,104007,2021-08-09,Active
A0736,C0736,Savings,472489,2019-05-07,Active
A0737,C0737,Savings,488597,2023-03-09,Inactive
A0738,C0738,Savings,113149,2018-10-26,Inactive
A0739,C0739,Current,51676,2018-12-04,Inactive
A0740,C0740,Current,436356,2021-07-14,Inactive
A0741,C0741,Savings,355894,2019-11-19,Inactive
A0742,C0742,Savings,71592,2020-03-10,Active
A0743,C0743,Current,38800,2018-09-19,Active
A0744,C0744,Current,81669,2019-07-14,Inactive
A0745,C0745,Current,372192,2019-03-18,Inactive
A0746,C0746,Current,318583,2021-11-13,Active
A0747,C0747,Current,325481,2021-08-22,Inactive
A0748,C0748,Savings,477859,2022-09-18,Inactive
A0749,C0749,Savings,175354,2019-10-13,Inactive
A0750,C0750,Current,412220,2020-01-04,Inactive
A0751,C0751,Current,35063,2023-03-07,Active
A0752,C0752,Current,441857,2022-09-28,Active
A0753,C0753,Current,344513,2022-06-11,Active
A0754,C0754,Savings,253627,2020-08-18,Inactive
A0755,C0755,Savings,31791,2019-01-23,Active
A0756,C0756,Savings,35723,2021-05-18,Active
A0757,C0757,Current,257699,2020-12-06,Active
A0758,C0758,Savings,175456,2020-01-31,Inactive
A0759,C0759,Savings,46910,2020-02-08,Active
A0760,C0760,Savings,452587,2020-03-05,Inactive
A0761,C0761,Current,398340,2021-01-03,Inactive
A0762,C0762,Current,307294,2022-02-10,Inactive
A0763,C0763,Savings,258312,2018-11-11,Inactive
A0764,C0764,Savings,37327,2018-11-02,Active
A0765,C0765,Savings,121580,2022-10-14,Active
A0766,C0766,Current,319076,2021-03-30,Active
A0767,C0767,Current,183605,2022-08-12,Inactive
A0768,C0768,Savings,31630,2019-07-29,Active
A0769,C0769,Savings,199993,2020-03-14,Active
A0770,C0770,Current,370071,2021-04-15,Active
A0771,C0771,Current,384092,2018-08-06,Inactive
A0772,C0772,Current,360024,2020-06-11,Inactive
A0773,C0773,Savings,456496,2022-03-19,Inactive
A0774,C0774,Savings,225923,2018-09-25,Inactive
A0775,C0775,Savings,270599,2018-10-19,Active
A0776,C0776,Current,273152,2019-02-03,Inactive
A0777,C0777,Current,357610,2021-08-02,Inactive
A0778,C0778,Savings,337405,2022-02-20,Inactive
A0779,C0779,Current,452618,2018-06-19,Inactive
A0780,C0780,Current,330989,2022-04-24,Inactive
A0781,C0781,Savings,78064,2022-06-09,Inactive
A0782,C0782,Current,476937,2020-07-17,Active
A0783,C0783,Savings,79137,2018-09-07,Active
A0784,C0784,Savings,7202,2020-08-21,Inactive
A0785,C0785,Current,470785,2020-12-06,Active
A0786,C0786,Current,407201,2018-10-05,Inactive
A0787,C0787,Savings,241314,2021-09-20,Active
A0788,C0788,Current,190435,2019-11-11,Inactive
A0789,C0789,Savings,119706,2020-03-10,Inactive
A0790,C0790,Current,25978,2021-08-15,Active
A0791,C0791,Current,294827,2019-05-11,Active
A0792,C0792,Current,125439,2022-05-17,Active
A0793,C0793,Current,390945,2020-01-09,Active
A0794,C0794,Savings,59737,2021-04-11,Inactive
A0795,C0795,Savings,93869,2019-01-06,Active
A0796,C0796,Current,219418,2020-07-29,Active
A0797,C0797,Savings,231058,2020-12-04,Inactive
A0798,C0798,Savings,364299,2019-03-01,Inactive
A0799,C0799,Current,226612,2022-11-03,Active
A0800,C0800,Savings,72341,2020-12-20,Inactive
A0801,C0801,Current,145913,2020-12-05,Inactive
A0802,C0802,Current,449053,2022-05-03,Active
A0803,C0803,Current,331292,2021-12-05,Inactive
A0804,C0804,Current,199638,2022-12-04,Inactive
A0805,C0805,Savings,368522,2023-02-12,Active
A0806,C0806,Savings,245535,2021-04-28,Active
A0807,C0807,Savings,137626,2021-06-07,Inactive
A0808,C0808,Current,419499,2019-12-03,Inactive
A0809,C0809,Current,214164,2023-05-27,Inactive
A0810,C0810,Savings,112446,2020-03-19,Active
A0811,C0811,Savings,135583,2021-11-21,Inactive
A0812,C0812,Savings,208237,2023-04-24,Active
A0813,C0813,Savings,181691,2019-06-10,Inactive
A0814,C0814,Current,335435,2020-04-26,Active
A0815,C0815,Current,98101,2020-08-18,Active
A0816,C0816,Savings,213261,2018-07-21,Active
A0817,C0817,Savings,421008,2022-07-29,Active
A0818,C0818,Savings,229800,2019-09-30,Inactive
A0819,C0819,Savings,399731,2021-06-23,Inactive
A0820,C0820,Current,265377,2022-07-23,Active
A0821,C0821,Current,156947,2022-01-13,Active
A0822,C0822,Current,489744,2019-05-12,Active
A0823,C0823,Current,10923,2021-10-18,Active
A0824,C0824,Savings,480403,2018-09-26,Active
A0825,C0825,Savings,334920,2019-06-22,Active
A0826,C0826,Savings,99192,2018-02-04,Inactive
A0827,C0827,Savings,359086,2021-08-07,Inactive
A0828,C0828,Savings,446025,2022-12-01,Inactive
A0829,C0829,Savings,16728,2022-11-24,Active
A0830,C0830,Current,309338,2022-07-21,Inactive
A0831,C0831,Savings,317610,2018-04-05,Active
A0832,C0832,Savings,175683,2020-06-02,Inactive
A0833,C0833,Current,400182,2018-05-26,Inactive
A0834,C0834,Current,38963,2019-03-19,Active
A0835,C0835,Savings,348595,2019-12-29,Active
A0836,C0836,Current,437403,2018-04-10,Inactive
A0837,C0837,Savings,426651,2021-05-18,Inactive
A0838,C0838,Current,126564,2019-02-03,Inactive
A0839,C0839,Savings,330482,2020-07-13,Inactive
A0840,C0840,Savings,192757,2023-03-26,Active
A0841,C0841,Savings,41365,2019-10-19,Active
A0842,C0842,Current,195517,2018-06-21,Inactive
A0843,C0843,Current,309871,2022-09-25,Active
A0844,C0844,Savings,121688,2018-12-24,Active
A0845,C0845,Current,142866,2019-07-08,Inactive
A0846,C0846,Savings,448970,2018-05-08,Active
A0847,C0847,Savings,319822,2021-09-22,Active
A0848,C0848,Current,152932,2022-07-15,Active
A0849,C0849,Savings,201880,2018-08-21,Active
A0850,C0850,Savings,375461,2018-10-27,Active
A0851,C0851,Savings,18581,2020-05-14,Inactive
A0852,C0852,Current,402619,2019-05-04,Inactive
A0853,C0853,Savings,413532,2020-07-12,Inactive
A0854,C0854,Current,338501,2023-04-15,Active
A0855,C0855,Current,217314,2018-06-29,Inactive
A0856,C0856,Savings,341417,2021-01-16,Inactive
A0857,C0857,Current,473398,2022-01-03,Inactive
A0858,C0858,Current,76595,2023-01-18,Active
A0859,C0859,Savings,52295,2023-02-03,Active
A0860,C0860,Current,398371,2019-04-05,Inactive
A0861,C0861,Savings,293745,2023-02-01,Inactive
A0862,C0862,Savings,340275,2022-12-29,Inactive
A0863,C0863,Savings,160673,2023-04-07,Inactive
A0864,C0864,Current,153171,2019-06-23,Active
A0865,C0865,Current,263881,2018-12-06,Active
A0866,C0866,Current,323150,2018-06-30,Inactive
A0867,C0867,Current,37142,2020-08-09,Inactive
A0868,C0868,Current,74815,2020-03-21,Active
A0869,C0869,Current,479719,2022-07-17,Inactive
A0870,C0870,Current,79820,2021-01-19,Inactive
A0871,C0871,Current,21336,2023-04-24,Active
A0872,C0872,Savings,149944,2021-08-11,Inactive
A0873,C0873,Savings,407330,2022-09-06,Inactive
A0874,C0874,Savings,301276,2018-09-14,Inactive
A0875,C0875,Current,240869,2021-01-25,Active
A0876,C0876,Current,128787,2020-03-09,Active
A0877,C0877,Savings,13962,2021-06-20,Active
A0878,C0878,Savings,413180,2018-03-10,Active
A0879,C0879,Current,304513,2019-12-18,Active
A0880,C0880,Savings,46999,2018-06-28,Active
A0881,C0881,Savings,266375,2021-08-28,Inactive
A0882,C0882,Savings,50321,2023-04-09,Active
A0883,C0883,Current,339821,2020-01-18,Inactive
A0884,C0884,Current,134404,2019-03-31,Inactive
A0885,C0885,Current,284509,2018-05-05,Active
A0886,C0886,Current,153283,2022-10-08,Active
A0887,C0887,Current,94195,2020-03-15,Active
A0888,C0888,Current,164342,2019-12-15,Inactive
A0889,C0889,Savings,44766,2019-09-13,Inactive
A0890,C0890,Current,361791,2019-05-21,Active
A0891,C0891,Current,249662,2018-09-12,Inactive
A0892,C0892,Savings,187984,2019-05-06,Active
A0893,C0893,Current,435877,2022-08-01,Inactive
A0894,C0894,Current,408932,2018-06-30,Active
A0895,C0895,Savings,386528,2020-01-05,Inactive
A0896,C0896,Savings,359695,2018-09-27,Inactive
A0897,C0897,Current,441099,2020-04-13,Active
A0898,C0898,Current,314088,2021-02-04,Inactive
A0899,C0899,Savings,453662,2022-10-01,Inactive
A0900,C0900,Current,380142,2018-04-27,Inactive
A0901,C0901,Savings,136350,2020-03-29,Active
A0902,C0902,Savings,249458,2020-10-29,Active
A0903,C0903,Savings,69771,2021-04-27,Inactive
A0904,C0904,Current,339295,2023-05-25,Active
A0905,C0905,Current,466030,2021-08-13,Inactive
A0906,C0906,Savings,459486,2018-02-11,Inactive
A0907,C0907,Current,98537,2022-03-03,Inactive
A0908,C0908,Savings,126398,2022-06-11,Active
A0909,C0909,Savings,338769,2021-03-20,Inactive
A0910,C0910,Current,472355,2019-02-11,Active
A0911,C0911,Savings,155423,2021-01-16,Inactive
A0912,C0912,Savings,34986,2018-11-26,Active
A0913,C0913,Savings,139384,2022-05-08,Active
A0914,C0914,Current,256392,2020-12-01,Inactive
A0915,C0915,Savings,24511,2022-07-23,Active
A0916,C0916,Savings,108380,2020-08-14,Inactive
A0917,C0917,Current,112022,2018-10-09,Active
A0918,C0918,Current,77512,2019-03-21,Inactive
A0919,C0919,Savings,285836,2019-05-14,Active
A0920,C0920,Savings,259587,2019-09-11,Inactive
A0921,C0921,Savings,107860,2018-08-21,Active
A0922,C0922,Current,221311,2022-09-21,Active
A0923,C0923,Current,172855,2021-06-01,Inactive
A0924,C0924,Savings,104659,2022-06-24,Inactive
A0925,C0925,Savings,101384,2023-02-18,Active
A0926,C0926,Current,237123,2021-09-18,Active
A0927,C0927,Current,100231,2020-01-25,Inactive
A0928,C0928,Savings,421188,2022-01-08,Active
A0929,C0929,Current,358288,2023-01-29,Active
A0930,C0930,Current,28236,2022-05-21,Inactive
A0931,C0931,Current,230356,2018-10-22,Active
A0932,C0932,Current,119421,2021-10-04,Inactive
A0933,C0933,Savings,198817,2022-11-18,Active
A0934,C0934,Current,376413,2021-07-30,Active
A0935,C0935,Savings,412910,2023-01-12,Active
A0936,C0936,Current,293871,2021-10-23,Active
A0937,C0937,Savings,409710,2021-03-11,Inactive
A0938,C0938,Savings,459444,2018-10-24,Inactive
A0939,C0939,Savings,294241,2019-02-04,Active
A0940,C0940,Savings,259621,2021-09-12,Inactive
A0941,C0941,Savings,195582,2023-04-27,Inactive
A0942,C0942,Savings,318523,2018-08-12,Inactive
A0943,C0943,Savings,201798,2019-07-17,Active
A0944,C0944,Savings,417254,2020-05-22,Inactive
A0945,C0945,Savings,416311,2023-01-25,Inactive
A0946,C0946,Savings,86729,2021-09-07,Inactive
A0947,C0947,Current,424198,2020-11-04,Inactive
A0948,C0948,Current,314913,2022-07-14,Active
A0949,C0949,Savings,51332,2022-07-17,Active
A0950,C0950,Current,385602,2019-07-15,Active
A0951,C0951,Current,491893,2022-10-24,Active
A0952,C0952,Savings,476458,2020-08-09,Inactive
A0953,C0953,Current,133617,2019-02-21,Inactive
A0954,C0954,Savings,434285,2020-05-02,Active
A0955,C0955,Savings,179003,2019-06-07,Inactive
A0956,C0956,Current,383832,2022-03-01,Active
A0957,C0957,Savings,255054,2018-05-06,Inactive
A0958,C0958,Current,421176,2020-09-04,Inactive
A0959,C0959,Savings,130754,2018-05-22,Active
A0960,C0960,Savings,432087,2020-11-26,Inactive
